"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Doppler","GroupID","Pointing Angle","TemporalBaseline","PerpendicularBaseline","relativeBurstID","absoluteBurstID","fullBurstID","burstIndex","azimuthTime","azimuthAnxTime","samplesPerBurst","subswath"
"S1A_IW_SLC__1SDV_20230506T204326_20230506T204353_048418_05D2EF_CA26","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","48418","46","470","2023-05-06T20:43:53.517434Z","2023-05-06T20:43:26.542369Z","SLC","2023-05-06T20:43:26.542369Z","2023-05-06T20:43:53.517434Z","36.5678","139.9036","37.172615","141.490036","37.568565","138.669861","35.549767","141.100571","35.947308","138.341293","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230506T204326_20230506T204353_048418_05D2EF_CA26.zip","4468.914572715759","None","None","0","S1A_IWDV_0470_0476_048418_046","","-84","65"
"S1A_IW_SLC__1SDV_20230424T204325_20230424T204352_048243_05CD10_1088","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","48243","46","470","2023-04-24T20:43:52.832238Z","2023-04-24T20:43:25.855117Z","SLC","2023-04-24T20:43:25.855117Z","2023-04-24T20:43:52.832238Z","36.5679","139.9048","37.172714","141.491226","37.56868","138.671158","35.549736","141.1017","35.9473","138.342529","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230424T204325_20230424T204352_048243_05CD10_1088.zip","4356.5779819488525","None","None","0","S1A_IWDV_0470_0476_048243_046","","-96","-49"
"S1A_IW_SLC__1SDV_20230412T204325_20230412T204352_048068_05C738_B903","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","48068","46","470","2023-04-12T20:43:52.465957Z","2023-04-12T20:43:25.486780Z","SLC","2023-04-12T20:43:25.486780Z","2023-04-12T20:43:52.465957Z","36.568","139.9042","37.172962","141.490555","37.568897","138.6707","35.549854","141.100983","35.947384","138.342041","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230412T204325_20230412T204352_048068_05C738_B903.zip","4405.566799163818","None","None","0","S1A_IWDV_0470_0475_048068_046","","-108","-57"
"S1A_IW_SLC__1SDV_20230331T204325_20230331T204352_047893_05C144_69B1","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","47893","46","470","2023-03-31T20:43:52.111486Z","2023-03-31T20:43:25.136420Z","SLC","2023-03-31T20:43:25.136420Z","2023-03-31T20:43:52.111486Z","36.5672","139.9048","37.171959","141.49118","37.567944","138.671112","35.54911","141.101654","35.946686","138.342499","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230331T204325_20230331T204352_047893_05C144_69B1.zip","4407.7883644104","None","None","0","S1A_IWDV_0470_0476_047893_046","","-120","-61"
"S1A_IW_SLC__1SDV_20230319T204324_20230319T204351_047718_05BB68_1142","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","47718","46","470","2023-03-19T20:43:51.690465Z","2023-03-19T20:43:24.709233Z","SLC","2023-03-19T20:43:24.709233Z","2023-03-19T20:43:51.690465Z","36.5674","139.9048","37.172359","141.491211","37.568317","138.671112","35.549141","141.101608","35.94669","138.342438","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230319T204324_20230319T204351_047718_05BB68_1142.zip","4366.141611099243","None","None","0","S1A_IWDV_0470_0476_047718_046","","-132","-47"
"S1A_IW_SLC__1SDV_20230307T204324_20230307T204351_047543_05B57E_220D","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","47543","46","470","2023-03-07T20:43:51.530845Z","2023-03-07T20:43:24.551668Z","SLC","2023-03-07T20:43:24.551668Z","2023-03-07T20:43:51.530845Z","36.5669","139.9044","37.171867","141.490723","37.567806","138.670761","35.548767","141.101166","35.946297","138.342117","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230307T204324_20230307T204351_047543_05B57E_220D.zip","4339.94322681427","None","None","0","S1A_IWDV_0470_0476_047543_046","","-144","-43"
"S1A_IW_SLC__1SDV_20230223T204324_20230223T204351_047368_05AF8F_6CE4","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","47368","46","470","2023-02-23T20:43:51.338714Z","2023-02-23T20:43:24.359538Z","SLC","2023-02-23T20:43:24.359538Z","2023-02-23T20:43:51.338714Z","36.5672","139.9068","37.172085","141.493378","37.568127","138.673004","35.549011","141.103775","35.946644","138.34433","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230223T204324_20230223T204351_047368_05AF8F_6CE4.zip","4349.9700927734375","None","None","0","S1A_IWDV_0470_0476_047368_046","","-156","-145"
"S1A_IW_SLC__1SDV_20230211T204324_20230211T204351_047193_05A99B_3373","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","47193","46","470","2023-02-11T20:43:51.884862Z","2023-02-11T20:43:24.909796Z","SLC","2023-02-11T20:43:24.909796Z","2023-02-11T20:43:51.884862Z","36.5668","139.9058","37.171574","141.49234","37.567638","138.672028","35.548748","141.102768","35.946404","138.343369","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230211T204324_20230211T204351_047193_05A99B_3373.zip","4347.042499542236","None","None","0","S1A_IWDV_0470_0475_047193_046","","-168","-70"
"S1A_IW_SLC__1SDV_20230130T204325_20230130T204352_047018_05A3CB_6099","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","47018","46","470","2023-01-30T20:43:52.474317Z","2023-01-30T20:43:25.497196Z","SLC","2023-01-30T20:43:25.497196Z","2023-01-30T20:43:52.474317Z","36.5672","139.9052","37.171989","141.491852","37.568054","138.671371","35.549049","141.102264","35.946701","138.342712","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230130T204325_20230130T204352_047018_05A3CB_6099.zip","4330.72487449646","None","None","0","S1A_IWDV_0470_0476_047018_046","","-180","11"
"S1A_IW_SLC__1SDV_20230118T204325_20230118T204352_046843_059DE6_2190","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","46843","46","470","2023-01-18T20:43:52.015026Z","2023-01-18T20:43:25.037905Z","SLC","2023-01-18T20:43:25.037905Z","2023-01-18T20:43:52.015026Z","36.5671","139.9088","37.171944","141.495316","37.567974","138.674988","35.548992","141.105728","35.946613","138.346329","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230118T204325_20230118T204352_046843_059DE6_2190.zip","4340.651106834412","None","None","0","S1A_IWDV_0470_0475_046843_046","","-192","-310"
"S1A_IW_SLC__1SDV_20230106T204326_20230106T204353_046668_0597F9_19E8","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","46668","46","470","2023-01-06T20:43:53.128083Z","2023-01-06T20:43:26.148906Z","SLC","2023-01-06T20:43:26.148906Z","2023-01-06T20:43:53.128083Z","36.5673","139.9053","37.172218","141.491882","37.56823","138.671417","35.549145","141.10231","35.946751","138.342758","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230106T204326_20230106T204353_046668_0597F9_19E8.zip","4328.545725822449","None","None","0","S1A_IWDV_0470_0476_046668_046","","-204","5"
"S1A_IW_SLC__1SDV_20221225T204326_20221225T204353_046493_059216_F9F6","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","46493","46","470","2022-12-25T20:43:53.506302Z","2022-12-25T20:43:26.527125Z","SLC","2022-12-25T20:43:26.527125Z","2022-12-25T20:43:53.506302Z","36.5673","139.9062","37.172199","141.492905","37.568253","138.672318","35.549137","141.103302","35.946777","138.343643","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221225T204326_20221225T204353_046493_059216_F9F6.zip","4385.830342292786","None","None","0","S1A_IWDV_0470_0475_046493_046","","-216","-45"
"S1A_IW_SLC__1SDV_20221213T204327_20221213T204354_046318_058C21_3ADA","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","46318","46","470","2022-12-13T20:43:54.329415Z","2022-12-13T20:43:27.354350Z","SLC","2022-12-13T20:43:27.354350Z","2022-12-13T20:43:54.329415Z","36.5674","139.9056","37.172176","141.492218","37.56823","138.671814","35.549355","141.102661","35.946995","138.34317","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221213T204327_20221213T204354_046318_058C21_3ADA.zip","4436.254301071167","None","None","0","S1A_IWDV_0470_0476_046318_046","","-228","-37"
"S1A_IW_SLC__1SDV_20221201T204327_20221201T204354_046143_058620_D810","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","46143","46","470","2022-12-01T20:43:54.896162Z","2022-12-01T20:43:27.914930Z","SLC","2022-12-01T20:43:27.914930Z","2022-12-01T20:43:54.896162Z","36.5677","139.9066","37.172611","141.49324","37.568707","138.67276","35.549427","141.103561","35.947109","138.344025","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221201T204327_20221201T204354_046143_058620_D810.zip","4446.277158737183","None","None","0","S1A_IWDV_0470_0475_046143_046","","-240","-91"
"S1A_IW_SLC__1SDV_20221119T204328_20221119T204355_045968_05802D_E573","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","45968","46","470","2022-11-19T20:43:55.642567Z","2022-11-19T20:43:28.667502Z","SLC","2022-11-19T20:43:28.667502Z","2022-11-19T20:43:55.642567Z","36.5676","139.9054","37.172359","141.491974","37.568428","138.671524","35.549541","141.102402","35.947197","138.34288","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221119T204328_20221119T204355_045968_05802D_E573.zip","4438.012387275696","None","None","0","S1A_IWDV_0470_0475_045968_046","","-252","-3"
"S1A_IW_SLC__1SDV_20221107T204328_20221107T204355_045793_057A4B_C6DD","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","45793","46","470","2022-11-07T20:43:55.595439Z","2022-11-07T20:43:28.618318Z","SLC","2022-11-07T20:43:28.618318Z","2022-11-07T20:43:55.595439Z","36.5674","139.906","37.172249","141.492599","37.568264","138.672211","35.549297","141.103043","35.946899","138.343582","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221107T204328_20221107T204355_045793_057A4B_C6DD.zip","4433.524658203125","None","None","0","S1A_IWDV_0470_0475_045793_046","","-264","-75"
"S1A_IW_SLC__1SDV_20221026T204329_20221026T204356_045618_05745E_66AB","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","45618","46","470","2022-10-26T20:43:56.121236Z","2022-10-26T20:43:29.146171Z","SLC","2022-10-26T20:43:29.146171Z","2022-10-26T20:43:56.121236Z","36.5676","139.9043","37.172371","141.49086","37.568363","138.670456","35.549541","141.101364","35.947128","138.341873","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221026T204329_20221026T204356_045618_05745E_66AB.zip","4407.23051071167","None","None","0","S1A_IWDV_0470_0475_045618_046","","-276","72"
"S1A_IW_SLC__1SDV_20221014T204328_20221014T204355_045443_056F2C_3B5D","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","45443","46","470","2022-10-14T20:43:55.915031Z","2022-10-14T20:43:28.935855Z","SLC","2022-10-14T20:43:28.935855Z","2022-10-14T20:43:55.915031Z","36.5673","139.9058","37.17218","141.492371","37.568218","138.672043","35.549103","141.102768","35.946732","138.343369","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221014T204328_20221014T204355_045443_056F2C_3B5D.zip","4473.587636947632","None","None","0","S1A_IWDV_0470_0475_045443_046","","-288","-71"
"S1A_IW_SLC__1SDV_20221002T204328_20221002T204355_045268_05694F_B1E5","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","45268","46","470","2022-10-02T20:43:55.958825Z","2022-10-02T20:43:28.983760Z","SLC","2022-10-02T20:43:28.983760Z","2022-10-02T20:43:55.958825Z","36.5672","139.9054","37.171886","141.491928","37.567951","138.671646","35.549057","141.102371","35.946712","138.342987","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20221002T204328_20221002T204355_045268_05694F_B1E5.zip","4435.66393661499","None","None","0","S1A_IWDV_0470_0475_045268_046","","-300","-47"
"S1A_IW_SLC__1SDV_20220920T204327_20220920T204354_045093_056373_34EB","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","45093","46","470","2022-09-20T20:43:54.941622Z","2022-09-20T20:43:27.962446Z","SLC","2022-09-20T20:43:27.962446Z","2022-09-20T20:43:54.941622Z","36.5675","139.9083","37.172428","141.494797","37.568455","138.674606","35.549343","141.105209","35.94696","138.345917","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220920T204327_20220920T204354_045093_056373_34EB.zip","4488.750586509705","None","None","0","S1A_IWDV_0470_0475_045093_046","","-312","-299"
"S1A_IW_SLC__1SDV_20220908T204328_20220908T204355_044918_055D88_D194","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","44918","46","470","2022-09-08T20:43:55.598708Z","2022-09-08T20:43:28.623642Z","SLC","2022-09-08T20:43:28.623642Z","2022-09-08T20:43:55.598708Z","36.5678","139.9035","37.172569","141.489929","37.568531","138.669693","35.549725","141.100464","35.947281","138.341125","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220908T204328_20220908T204355_044918_055D88_D194.zip","4500.67338848114","None","None","0","S1A_IWDV_0470_0476_044918_046","","-324","98"
"S1A_IW_SLC__1SDV_20220827T204327_20220827T204354_044743_0557A9_AD52","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","44743","46","470","2022-08-27T20:43:54.751384Z","2022-08-27T20:43:27.776319Z","SLC","2022-08-27T20:43:27.776319Z","2022-08-27T20:43:54.751384Z","36.5677","139.9046","37.172466","141.490982","37.568409","138.670822","35.549614","141.101517","35.947155","138.34227","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220827T204327_20220827T204354_044743_0557A9_AD52.zip","4505.670820236206","None","None","0","S1A_IWDV_0470_0475_044743_046","","-336","-12"
"S1A_IW_SLC__1SDV_20220815T204327_20220815T204354_044568_0551BE_89EA","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","44568","46","470","2022-08-15T20:43:54.350676Z","2022-08-15T20:43:27.373555Z","SLC","2022-08-15T20:43:27.373555Z","2022-08-15T20:43:54.350676Z","36.5679","139.9049","37.172726","141.491379","37.568714","138.671249","35.549755","141.101837","35.947334","138.342621","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220815T204327_20220815T204354_044568_0551BE_89EA.zip","4450.522233009338","None","None","0","S1A_IWDV_0470_0475_044568_046","","-348","-45"
"S1A_IW_SLC__1SDV_20220803T204326_20220803T204353_044393_054C3C_9030","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","44393","46","470","2022-08-03T20:43:53.613537Z","2022-08-03T20:43:26.640527Z","SLC","2022-08-03T20:43:26.640527Z","2022-08-03T20:43:53.613537Z","36.5681","139.9049","37.172859","141.491226","37.568848","138.671188","35.550133","141.10173","35.947716","138.34259","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220803T204326_20220803T204353_044393_054C3C_9030.zip","4464.842491149902","None","None","0","S1A_IWDV_0470_0476_044393_046","","-360","-45"
"S1A_IW_SLC__1SDV_20220722T204325_20220722T204352_044218_054712_CB51","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","44218","46","470","2022-07-22T20:43:52.827065Z","2022-07-22T20:43:25.856111Z","SLC","2022-07-22T20:43:25.856111Z","2022-07-22T20:43:52.827065Z","36.5676","139.9053","37.172253","141.491669","37.568272","138.671555","35.549656","141.102203","35.947266","138.342972","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220722T204325_20220722T204352_044218_054712_CB51.zip","4454.840033531189","None","None","0","S1A_IWDV_0470_0476_044218_046","","-372","-73"
"S1A_IW_SLC__1SDV_20220710T204325_20220710T204352_044043_0541D6_EDED","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","44043","46","470","2022-07-10T20:43:52.040934Z","2022-07-10T20:43:25.065869Z","SLC","2022-07-10T20:43:25.065869Z","2022-07-10T20:43:52.040934Z","36.5683","139.9043","37.173054","141.490753","37.569019","138.670639","35.550205","141.101257","35.947762","138.342056","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220710T204325_20220710T204352_044043_0541D6_EDED.zip","4395.821098327637","None","None","0","S1A_IWDV_0470_0476_044043_046","","-384","7"
"S1A_IW_SLC__1SDV_20220628T204324_20220628T204351_043868_053CA8_6D91","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","43868","46","470","2022-06-28T20:43:51.369140Z","2022-06-28T20:43:24.392019Z","SLC","2022-06-28T20:43:24.392019Z","2022-06-28T20:43:51.369140Z","36.5681","139.9039","37.172997","141.490265","37.568916","138.670212","35.550014","141.100784","35.947529","138.341629","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220628T204324_20220628T204351_043868_053CA8_6D91.zip","4415.269704818726","None","None","0","S1A_IWDV_0470_0476_043868_046","","-396","22"
"S1A_IW_SLC__1SDV_20220616T204323_20220616T204350_043693_053764_9595","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","43693","46","470","2022-06-16T20:43:50.452067Z","2022-06-16T20:43:23.474946Z","SLC","2022-06-16T20:43:23.474946Z","2022-06-16T20:43:50.452067Z","36.5671","139.9058","37.171951","141.492233","37.56794","138.671997","35.548981","141.102722","35.946568","138.343384","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220616T204323_20220616T204350_043693_053764_9595.zip","4396.541066169739","None","None","0","S1A_IWDV_0470_0476_043693_046","","-408","-97"
"S1A_IW_SLC__1SDV_20220604T204323_20220604T204350_043518_05322E_CC81","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","43518","46","470","2022-06-04T20:43:50.021164Z","2022-06-04T20:43:23.044043Z","SLC","2022-06-04T20:43:23.044043Z","2022-06-04T20:43:50.021164Z","36.5672","139.9046","37.172073","141.490997","37.568092","138.670898","35.549107","141.10144","35.946716","138.342239","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220604T204323_20220604T204350_043518_05322E_CC81.zip","4367.706188201904","None","None","0","S1A_IWDV_0470_0476_043518_046","","-420","-25"
"S1A_IW_SLC__1SDV_20220511T204321_20220511T204348_043168_0527D1_E9DC","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","43168","46","470","2022-05-11T20:43:48.012113Z","2022-05-11T20:43:21.032937Z","SLC","2022-05-11T20:43:21.032937Z","2022-05-11T20:43:48.012113Z","36.5681","139.9052","37.172985","141.491699","37.56897","138.671555","35.549892","141.102142","35.947472","138.342896","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220511T204321_20220511T204348_043168_0527D1_E9DC.zip","4370.793195724487","None","None","0","S1A_IWDV_0470_0476_043168_046","","-444","-59"
"S1A_IW_SLC__1SDV_20220429T204320_20220429T204347_042993_052210_A845","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","42993","46","470","2022-04-29T20:43:47.385084Z","2022-04-29T20:43:20.410019Z","SLC","2022-04-29T20:43:20.410019Z","2022-04-29T20:43:47.385084Z","36.5679","139.9047","37.17271","141.491135","37.568687","138.671005","35.549862","141.101639","35.947433","138.342407","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220429T204320_20220429T204347_042993_052210_A845.zip","4324.846592903137","None","None","0","S1A_IWDV_0470_0476_042993_046","","-456","-28"
"S1A_IW_SLC__1SDV_20220417T204319_20220417T204346_042818_051C55_5F31","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","42818","46","470","2022-04-17T20:43:46.781108Z","2022-04-17T20:43:19.806042Z","SLC","2022-04-17T20:43:19.806042Z","2022-04-17T20:43:46.781108Z","36.5678","139.9047","37.172604","141.491074","37.568573","138.670959","35.549755","141.101593","35.947319","138.342377","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220417T204319_20220417T204346_042818_051C55_5F31.zip","4271.676983833313","None","None","0","S1A_IWDV_0470_0476_042818_046","","-468","-26"
"S1A_IW_SLC__1SDV_20220405T204319_20220405T204346_042643_051674_1F08","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","42643","46","470","2022-04-05T20:43:46.377166Z","2022-04-05T20:43:19.397990Z","SLC","2022-04-05T20:43:19.397990Z","2022-04-05T20:43:46.377166Z","36.568","139.9049","37.172974","141.491226","37.568924","138.671326","35.549866","141.101654","35.947411","138.342651","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220405T204319_20220405T204346_042643_051674_1F08.zip","4272.979595184326","None","None","0","S1A_IWDV_0470_0476_042643_046","","-480","-94"
"S1A_IW_SLC__1SDV_20220324T204319_20220324T204346_042468_051088_1AB3","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","42468","46","470","2022-03-24T20:43:46.321502Z","2022-03-24T20:43:19.342325Z","SLC","2022-03-24T20:43:19.342325Z","2022-03-24T20:43:46.321502Z","36.5681","139.905","37.172966","141.491409","37.568977","138.671387","35.549873","141.101791","35.947475","138.342682","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220324T204319_20220324T204346_042468_051088_1AB3.zip","4228.500464439392","None","None","0","S1A_IWDV_0470_0476_042468_046","","-492","-71"
"S1A_IW_SLC__1SDV_20220312T204318_20220312T204345_042293_050A93_EBDD","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","42293","46","470","2022-03-12T20:43:45.934546Z","2022-03-12T20:43:18.955369Z","SLC","2022-03-12T20:43:18.955369Z","2022-03-12T20:43:45.934546Z","36.5678","139.9055","37.172718","141.492004","37.568737","138.671875","35.549633","141.102402","35.947239","138.343185","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220312T204318_20220312T204345_042293_050A93_EBDD.zip","4222.804027557373","None","None","0","S1A_IWDV_0470_0475_042293_046","","-504","-90"
"S1A_IW_SLC__1SDV_20220228T204318_20220228T204345_042118_0504A0_51BC","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","42118","46","470","2022-02-28T20:43:45.797203Z","2022-02-28T20:43:18.820083Z","SLC","2022-02-28T20:43:18.820083Z","2022-02-28T20:43:45.797203Z","36.5675","139.9049","37.172298","141.491425","37.568287","138.671158","35.549335","141.101883","35.946918","138.342529","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220228T204318_20220228T204345_042118_0504A0_51BC.zip","4233.105051994324","None","None","0","S1A_IWDV_0470_0476_042118_046","","-516","-14"
